"path","status","area","redesign_change","main_change","changed_since_v2","only_whitespace_vs_main","cleanup_action","main_blob","redesign_blob"
"src/components/admin/discovery/DiscoveryQueue.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","e629f349c7a697fe2eb3eac280f02d796b790085","e629f349c7a697fe2eb3eac280f02d796b790085"
"src/components/admin/discovery/DiscoveryStatusPills.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","80bf5a7e650a982560dfbfe12c2d8bc6c4d1b201","80bf5a7e650a982560dfbfe12c2d8bc6c4d1b201"
"src/components/admin/discovery/DiscoveryTagPicker.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","2e35bd136fff9c3e01709bf8079269ed08136d18","2e35bd136fff9c3e01709bf8079269ed08136d18"
"src/components/admin/discovery/DiscoveryTagRowMenu.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","bd44e88b156da0c45bd96d0371c5d6d0b88a4b7a","bd44e88b156da0c45bd96d0371c5d6d0b88a4b7a"
"src/components/admin/discovery/DiscoveryVocabularyBulkBar.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","8423ea5cd0c54d0b1ce79f108a0c7f35d4fee40e","8423ea5cd0c54d0b1ce79f108a0c7f35d4fee40e"
"src/components/admin/discovery/FindContentAdmin.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","5385d5f30b168136568d700b32e06f5e81278483","5385d5f30b168136568d700b32e06f5e81278483"
"src/components/admin/discovery/FixSearchAdmin.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","bc85e45f5491ee3c12c9b3d6bcdf2c4e465fa3ad","bc85e45f5491ee3c12c9b3d6bcdf2c4e465fa3ad"
"src/components/admin/discovery/MergeExplainer.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","0e9a8111de6dd6327252774a14f2dfc47db7f0e9","0e9a8111de6dd6327252774a14f2dfc47db7f0e9"
"src/components/admin/discovery/NodeDiscoverySection.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","219f4e8068c70c9a75e107fad8d15223d2fb3651","219f4e8068c70c9a75e107fad8d15223d2fb3651"
"src/components/admin/discovery/StandaloneUseSection.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","bb22070331ce0dc4b6590d31adf12cf3d8846024","bb22070331ce0dc4b6590d31adf12cf3d8846024"
"src/components/admin/discovery/jobs/DecisionAnswers.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","ab598749444787c5c85b6a6dbe4a4cfb0effd92f","ab598749444787c5c85b6a6dbe4a4cfb0effd92f"
"src/components/admin/discovery/jobs/DiscoveryJobsTab.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","0291afcda63e82c55f7d830c738017b5460cfd7f","0291afcda63e82c55f7d830c738017b5460cfd7f"
"src/components/admin/discovery/jobs/JobATopics.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","b360527fa82ed28b9eebc6bafcdc062a4463da57","b360527fa82ed28b9eebc6bafcdc062a4463da57"
"src/components/admin/discovery/jobs/JobBPlacement.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","93e3e3a010d64e0b2dea866e924bc95ec043f628","93e3e3a010d64e0b2dea866e924bc95ec043f628"
"src/components/admin/discovery/jobs/JobCVisibility.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","b5bdaf72f22b7dac3bdb4d549ebd6b5276a7d413","b5bdaf72f22b7dac3bdb4d549ebd6b5276a7d413"
"src/components/admin/discovery/jobs/JobDBrowse.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","16e9c80eb0c4bb58fc5a2b5be8550225e6621ca1","16e9c80eb0c4bb58fc5a2b5be8550225e6621ca1"
"src/components/admin/discovery/jobs/JobHeading.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","21d9f519402f4474889fccd8008362f5d5f3a78b","21d9f519402f4474889fccd8008362f5d5f3a78b"
"src/components/admin/discovery/jobs/QueueList.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","1b1d73d60a3446d0894c797f2e41bbd2b1ddaee5","1b1d73d60a3446d0894c797f2e41bbd2b1ddaee5"
"src/components/admin/discovery/jobs/TopicsBulkBar.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","b3d5345b9c1048459a275d9344d818ba38200f09","b3d5345b9c1048459a275d9344d818ba38200f09"
"src/components/admin/discovery/jobs/UndoLine.tsx","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","d58df855fcfc4dc38d2546af976d49ba1b6aa5bf","d58df855fcfc4dc38d2546af976d49ba1b6aa5bf"
"src/components/admin/discovery/jobs/jobDefinitions.ts","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","1c7942f1d15b9784535be4ae24ed283c362ebc1d","1c7942f1d15b9784535be4ae24ed283c362ebc1d"
"src/components/admin/discovery/jobs/useDiscoveryUndo.ts","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","234668ad3451dedb0d8970809d8b0d6c5ad0733a","234668ad3451dedb0d8970809d8b0d6c5ad0733a"
"src/components/admin/libraryEditor/index.tsx","both_changed_differently","Other application changes","modified","modified","true","false","Preserved pending release decision","1705f27799cf5085fca9064c7a3805bdf7860163","8670fcd6bc6953eb36c71771e3818d1cd4260964"
"src/components/admin/scorecard/ScorecardDraftEditor.tsx","main_only_change","Business reviews and coaching","unchanged","added","false","false","Preserved pending release decision","014ff173385b999b370350c3cbf63f6358376509",""
"src/components/admin/scorecard/ScorecardPublishDialog.tsx","main_only_change","Business reviews and coaching","unchanged","added","false","false","Preserved pending release decision","b55f9ba13477b011e08247b1642f664f7d8b82f5",""
"src/components/bookingFollowUp/BookingFollowUpPanel.tsx","main_only_change","Other application changes","unchanged","modified","false","false","Preserved pending release decision","47763d63880708940ea7408d38ab6e37486492cc","41977bcce278d18dd8897bd1ddaee2ceca9a0cf0"
"src/components/businessAuditPreparation/BusinessAuditPreparationForm.tsx","redesign_only_change","Business reviews and coaching","modified","unchanged","false","false","Preserved pending release decision","bbd07f04d267f2c082a22b816ee84ac6e79d54a2","2f04db78952b1ddbc40ad5f3e284c9ad0b112df2"
"src/components/coach/CoachingNotesPanel.tsx","both_changed_differently","Business reviews and coaching","modified","modified","true","false","Preserved pending release decision","929112bf6914340707dce26679c834c295d2e227","7b49461950a1ef5fa948253933e20582750b2b75"
"src/components/coach/business-audit/SystemsScorecard.tsx","main_only_change","Business reviews and coaching","unchanged","modified","false","false","Preserved pending release decision","4267ab0d07dfdd602437822c6476b4f8103f4bf1","19e6bad9c64c030b50ad4302d6859ea83d3ec739"
"src/components/coach/coaching-notes/CoachResourceSuggestionPanel.tsx","already_on_main_identical","Business reviews and coaching","added","added","true","false","Preserved pending release decision","04709d5f5a87fc1a771597927f78633cddc2baec","04709d5f5a87fc1a771597927f78633cddc2baec"
"src/components/coach/coaching-notes/MeetingSlotsPanel.tsx","main_only_change","Business reviews and coaching","unchanged","modified","false","false","Preserved pending release decision","f6e9aaafc6bfadf78d551e8245568286d52bc8df","bc139edeb7a10615b192ed7e6e7328a4292401e4"
"src/components/coach/coaching-notes/TrainingAssignmentPanel.tsx","redesign_only_change","Training assignment","added","unchanged","false","false","Preserved pending release decision","","3eb119316027ee677e12294ffa8e0c1cf824b179"
"src/components/coach/coaching-notes/types.ts","main_only_change","Business reviews and coaching","unchanged","modified","false","false","Preserved pending release decision","433311fad881f21e81dc6d536411deb766cd6732","455154561f062d35da69d4732513b7389697cf29"
"src/components/course/BlockRenderer.tsx","redesign_only_change","Other application changes","modified","unchanged","false","false","Preserved pending release decision","d22f701800bbf2319cdab3f327831fdd9950a2d7","489a9e9c0350bf73b10af46fced4c6a8060c027d"
"src/components/discovery/DiscoveryPage.tsx","redesign_only_change","Discovery","added","unchanged","true","false","Preserved pending release decision","","40227af3ce61441386d3346aea1817b2b98af6ac"
"src/components/home/AttendanceCard.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","d126d9f873a947eb9356add94efa09e65a6bc165"
"src/components/home/BookingPanel.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","2ea10d2d5b8e2f5ae931154d05f17179a058c171"
"src/components/home/BrandRosette.tsx","already_on_main_identical","Member UI and homepage","added","added","false","false","Preserved pending release decision","f9d7d330d1a267c03e9355abf2ca5d3e8441b2a6","f9d7d330d1a267c03e9355abf2ca5d3e8441b2a6"
"src/components/home/BrowseRail.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","7b5300b7367e81169fd1b4a878edb82c83aac2ee"
"src/components/home/BrowseSection.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","dfb3342e5111275f516f7b3249a6bdaee24b12b4"
"src/components/home/ContentBrowser.tsx","redesign_only_change","Member UI and homepage","added","unchanged","true","false","Preserved pending release decision","","7c995aaef958d6079470ac2d64ef45dc55236c14"
"src/components/home/ContentZoneBanner.tsx","already_on_main_identical","Member UI and homepage","added","added","true","false","Preserved pending release decision","64f0c7f44202edfa4cf28dc462d3522c15088739","64f0c7f44202edfa4cf28dc462d3522c15088739"
"src/components/home/ContinueCard.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","80824eb1783c09638cc020609aa8103746c2d444"
"src/components/home/CourseRail.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","8f9b02b6815806c5aab7c105892b81bfbf548750"
"src/components/home/CurrentFocusModule.tsx","both_changed_differently","Member UI and homepage","added","added","true","true","Preserved pending release decision","7776bdc60ea570afd1365a9ad18658bd3155bc0e","01dba081c6e02ec73ebdec7ec0de161a97d71a18"
"src/components/home/HomeHeader.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","a90b272c69c3e98f557fc8646b1d655ebf1a3ae3"
"src/components/home/HomeShell.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","6ca5f9a2176184a17ab7b174c6d11f8fa3a6f4b3"
"src/components/home/HomeThemeRegistry.tsx","already_on_main_identical","Member UI and homepage","added","added","false","false","Preserved pending release decision","8bf1c12ac7e6a8cdeff9aeb9fcb998205e78e24e","8bf1c12ac7e6a8cdeff9aeb9fcb998205e78e24e"
"src/components/home/HubSections.tsx","both_changed_differently","Member UI and homepage","added","added","false","false","Preserved pending release decision","b5fa913a1f2c8806e7655ebb000b6c08ea292a70","69cda4495ec0e2579b0268ae9042a8202dea36d9"
"src/components/home/HubShell.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","1c7ad4bacf1cb613e5931955593ae91d67d52b19"
"src/components/home/MeetingBand.tsx","already_on_main_identical","Member UI and homepage","added","added","true","false","Preserved pending release decision","45535b372bb99124e052cc014690faf0beea934f","45535b372bb99124e052cc014690faf0beea934f"
"src/components/home/MomentumShell.tsx","redesign_only_change","Member UI and homepage","added","unchanged","true","false","Preserved pending release decision","","1110efb2c1478772eed46b085c42b4f6e5ecae5a"
"src/components/home/NextStepHero.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","b28dd522854bc2a9e5079244462395b040bb6a51"
"src/components/home/NinetyDaySetupPending.tsx","already_on_main_identical","Member UI and homepage","added","added","true","false","Preserved pending release decision","b62cf086f76dc86755c1163060e4ecb71b42be42","b62cf086f76dc86755c1163060e4ecb71b42be42"
"src/components/home/NinetyDayShell.tsx","both_changed_differently","Member UI and homepage","added","added","true","false","Preserved pending release decision","145f325cf865691a0ddd4a3c0ab8547cefc2dfd8","5cf3138e609b5dcfcb74ae94a6bd24d980e8107d"
"src/components/home/NumbersStrip.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","97080fffcd4a884869b3876ea6f1a4510e7c0f7b"
"src/components/home/OnePageSections.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","56c2930196b0bf1827e637b1d508fa746ba80788"
"src/components/home/OnePageShell.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","f79ac239b4c7ee34b4c75a56d4326fae358464e7"
"src/components/home/Panel.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","e936d23d07e6f4f44d1396636f97db347a318b12"
"src/components/home/PodcastCard.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","28a27f1a9fa1ce5950b480fa7e6fc7fc52c87354"
"src/components/home/PrioritiesModule.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","7bb561fd240c4ebb3e6e1916cb215ad320752940"
"src/components/home/ProgrammeCard.tsx","already_on_main_identical","Member UI and homepage","added","added","true","false","Preserved pending release decision","0eeba0c3b6a76547792a68784f58e6ec51765d56","0eeba0c3b6a76547792a68784f58e6ec51765d56"
"src/components/home/ProgressCard.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","543f2367a5d1bf8ba882adade3cc777ad3214f55"
"src/components/home/Rail.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","dc537cb431b9f2e2db6e0b2af12fb8ffa24a5740"
"src/components/home/RequiredTrainingCard.tsx","already_on_main_identical","Member UI and homepage","added","added","true","false","Preserved pending release decision","c87ef95ed242b85578d9f5305715035e051b5d3b","c87ef95ed242b85578d9f5305715035e051b5d3b"
"src/components/home/RightNowBand.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","d2db452789cf506879ea72187406f3f1ec943000"
"src/components/home/SearchWithResults.tsx","redesign_only_change","Member UI and homepage","added","unchanged","true","false","Preserved pending release decision","","b426e520ba496742dd0834be7768ec45436cbc34"
"src/components/home/SprintCard.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","d761ecb3040c4b17ac3621a48902036ec3010f03"
"src/components/home/StickyBar.tsx","both_changed_differently","Member UI and homepage","added","added","true","false","Preserved pending release decision","2beca3ff377cab7313b57d0a6ec0d0f5763839fa","58b95ce3a6943504c7ba1adc18d04c6d9fc5527e"
"src/components/home/SystemsGrid.tsx","both_changed_differently","Member UI and homepage","added","added","true","true","Preserved pending release decision","58511440fce4e2510cadd5a71efe422a314ff56d","712c5797e32ac041d1d7d0b283be526bb1b860c1"
"src/components/home/TrackerPanel.tsx","both_changed_differently","Member UI and homepage","added","added","true","false","Preserved pending release decision","b275b3f9440cb120f98e44f822c1a90cffd63394","49c837f2de0f2a853f32d584ebad664907efa012"
"src/components/home/TrainingPanel.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","c1a67d97c5936bbd5e695207cae3172f3abea70a"
"src/components/home/TrainingStandingCard.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","a4ad7afdde6fb984cbd02e46f382eef818770c92"
"src/components/home/UtilityFooter.tsx","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","a4be844d5ee6f2998a42b0bd00c62ec1ced19f41"
"src/components/home/accent.tsx","already_on_main_identical","Member UI and homepage","added","added","false","false","Preserved pending release decision","b3ea205c13dc0e3c0f990004ff4edbeaead91737","b3ea205c13dc0e3c0f990004ff4edbeaead91737"
"src/components/home/accentOption.ts","already_on_main_identical","Member UI and homepage","added","added","false","false","Preserved pending release decision","f2e95476bfb07d1c5744585eadbecc2f55399ed3","f2e95476bfb07d1c5744585eadbecc2f55399ed3"
"src/components/home/browsePlaceholderData.ts","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","4b815fc1dbb1505f12e58d3a4d9b86e9a2075e7b"
"src/components/home/contentPlaceholderData.ts","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","1f0b38214a458b90369947150bc3e529b0411c5a"
"src/components/home/legendOption.ts","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","e82331ed163e10822f3d718935b5800dc6b9347e"
"src/components/home/momentumPlaceholderData.ts","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","c96668a0426bcb024ea973b3926450a7883197bd"
"src/components/home/ninetyDayPlaceholderData.ts","redesign_only_change","Member UI and homepage","added","unchanged","true","false","Preserved pending release decision","","14b683e037af9fd0df22f6bda105cb718e99e449"
"src/components/home/onePagePlaceholderData.ts","both_changed_differently","Member UI and homepage","added","added","false","true","Preserved pending release decision","999f2d91c31519d4ccb6a807b9d4da84da869d54","78048b487bb241497af11399c7c25e87f4d74ffa"
"src/components/home/placeholderData.ts","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","1f21ca06cad2376a384006ba8876850f90da43e2"
"src/components/home/thumbnails.ts","already_on_main_identical","Member UI and homepage","added","added","false","false","Preserved pending release decision","9a22bda4d669fa750f540307b09c34abe437ce02","9a22bda4d669fa750f540307b09c34abe437ce02"
"src/components/home/types.ts","both_changed_differently","Member UI and homepage","added","added","true","false","Preserved pending release decision","dbf18975b6b1e3f04c3b49972c57f26fcf2adced","9d1901d6ae4cea9c9e4070e989fc867c4e32a5ab"
"src/components/home/useDiscoveryItemTracking.ts","redesign_only_change","Discovery","added","unchanged","true","false","Preserved pending release decision","","73c9d4a273ce2fd45e445855cd922801bd57c151"
"src/components/library/LegendsLibraryViewControl.tsx","main_only_change","Other application changes","unchanged","added","false","false","Preserved pending release decision","fbcccb8c334744dfbfa371ec638f81ee7d7384b5",""
"src/components/library/LibraryCollectionPage.tsx","main_only_change","Other application changes","unchanged","modified","false","false","Preserved pending release decision","13217de3ba7f16b93cecee7f1a2f0fca44ed2da1","27416ab55876415473e38552f39e14dc388e8d3c"
"src/components/library/LibraryDetailPage.tsx","redesign_only_change","Other application changes","modified","unchanged","false","false","Preserved pending release decision","3795b9485f534fcb210c18f3fe6e0c8d397c8115","6d1fb237053f4a7cd19a726a5b888687a699fb74"
"src/components/library/LibrarySidebarLayout.tsx","both_changed_differently","Other application changes","modified","modified","false","false","Preserved pending release decision","ee16e7ef4d92f6745048c38bfe32c4f2b5c8c764","880f28d3563ad54bb925b91e19ec74d7310d1aae"
"src/components/student/StudentWorkspace.tsx","both_changed_differently","Other application changes","modified","modified","true","false","Preserved pending release decision","c22d8f9936236ef6f02dfa528c53901cc5c56c8f","b62e4b63ea26d98a67014a144ee1a2e68e236c1a"
"src/components/student/workspace/BusinessAuditTab.tsx","both_changed_differently","Business reviews and coaching","modified","modified","true","false","Preserved pending release decision","a52eb6526ae8288947fd749399e0cb89e63b38cf","6178576043e1d43f8089305b343a05fb42d137ac"
"src/components/student/workspace/ImplementationTab.tsx","main_only_change","Other application changes","unchanged","modified","false","false","Preserved pending release decision","90535736b9412d60371849a81035e5b5f0bd9158","caa237083646a6ade8a82f224665fdfd9d753214"
"src/components/student/workspace/OverviewTab.tsx","main_only_change","Other application changes","unchanged","modified","false","false","Preserved pending release decision","dd71b1c386c88e4c53cf5c4bcd52fefd1111c1ae","5d8582a676da4c17484726be717b6ef11c96de06"
"src/components/student/workspace/types.ts","main_only_change","Other application changes","unchanged","modified","false","false","Preserved pending release decision","dc6ecf5a3ee3b82a37e3884bf10511246face51b","8c18118d7b271edae5a97e484a601602d6fd8fa7"
"src/components/student/workspace/useStudentWorkspaceState.ts","main_only_change","Other application changes","unchanged","modified","false","false","Preserved pending release decision","3f20b86ac6bf9921589e5fb8706a46e667c07c6b","1ac477313ae35f79ba8211eb2545d1ef1ab2c9ef"
"src/lib/adminUserDirectory.ts","both_changed_differently","Other application changes","modified","modified","true","false","Preserved pending release decision","fed2a02db355618cd0616d899b18a43f0ecf9b85","bdcea8baf2fc2024df7a0e55b7a3ed5a1983d3c8"
"src/lib/bookingFollowUp.ts","main_only_change","Other application changes","unchanged","modified","false","false","Preserved pending release decision","f0f0a0cf67f343d9ec26db9c68892a1c80908a78","8354154a7e439bd79a250221e06af3f893a7b5e7"
"src/lib/businessReviews.ts","main_only_change","Business reviews and coaching","unchanged","modified","false","false","Preserved pending release decision","05677ee0313cee63ec053a60a8cd1d896e8a7335","8a5a5f1b1dd9fe1164997767d7e8c6bfab6d68c6"
"src/lib/contentNodeLinks.ts","main_only_change","Other application changes","unchanged","modified","false","false","Preserved pending release decision","daed7969ec00a8e307f74fcfb24262eb0ebe5395","83766a005d35613c2f27cfda73561a9a8788db2f"
"src/lib/courseAccess.ts","both_changed_differently","Access and routing","modified","modified","true","false","Preserved pending release decision","b739ecc858ac4ed54162be634673cf7453cab035","2ceffe17e604850722154213c163a762f4b33abb"
"src/lib/currentMembers.ts","main_only_change","Other application changes","unchanged","modified","false","false","Preserved pending release decision","6ba512b050ab30d501b34441bc6dea3357c54f19","e9caee426ad0f4e0c45b0fb2286f8bd437e2ba08"
"src/lib/discovery.ts","redesign_only_change","Discovery","added","unchanged","true","false","Preserved pending release decision","","c69dd0faf0771f4c3b33938d2696b22e90942f94"
"src/lib/discoveryAdminClient.ts","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","582f845e94ffe5964226832ea60786c9cfbec4da","582f845e94ffe5964226832ea60786c9cfbec4da"
"src/lib/discoveryAdminNavigation.ts","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","779e98b7da2672b9250c13d39168c7c92b6500ba","779e98b7da2672b9250c13d39168c7c92b6500ba"
"src/lib/discoveryAdminTypes.ts","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","6b8b735532a40a97a10d29bec735028263028db9","6b8b735532a40a97a10d29bec735028263028db9"
"src/lib/discoveryClient.ts","redesign_only_change","Discovery","added","unchanged","true","false","Preserved pending release decision","","ff49a742d0ffc3cbdf94d62f25a62db1ba1af44f"
"src/lib/discoveryDuplicates.ts","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","aa73c7430d8c678b4257b3591c72f452002d6bdd","aa73c7430d8c678b4257b3591c72f452002d6bdd"
"src/lib/discoveryFlags.ts","redesign_only_change","Discovery","added","unchanged","true","false","Preserved pending release decision","","160282a42a70e9433f5a36357c790f2bb3bbbaeb"
"src/lib/discoveryHelp.ts","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","87b33ac195305da5692ffcfe74f30cbed900cd89","87b33ac195305da5692ffcfe74f30cbed900cd89"
"src/lib/discoveryJobTypes.ts","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","4e9287813d3c47f312637232997b3b18382b18d1","4e9287813d3c47f312637232997b3b18382b18d1"
"src/lib/discoveryJobsClient.ts","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","4058d61f7bd148941eef975323c2f71cf1812818","4058d61f7bd148941eef975323c2f71cf1812818"
"src/lib/discoveryOutcome.ts","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","3f07215b152b5476be8e76e62a6bda68b55e2228","3f07215b152b5476be8e76e62a6bda68b55e2228"
"src/lib/discoveryRemainingTypes.ts","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","13c895a85c1dcbb5eaa4db85e6e0f2e7884cfea6","13c895a85c1dcbb5eaa4db85e6e0f2e7884cfea6"
"src/lib/discoveryVisibility.ts","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","b27953d43083efbbb38722a03c6d2c48580eb185","b27953d43083efbbb38722a03c6d2c48580eb185"
"src/lib/homeTheme.ts","already_on_main_identical","Member UI and homepage","added","added","false","false","Preserved pending release decision","00b48aae292878ac4176de8aad8868fdb59aa6a4","00b48aae292878ac4176de8aad8868fdb59aa6a4"
"src/lib/kpiFormat.ts","both_changed_differently","Member UI and homepage","added","added","true","false","Preserved pending release decision","749567790cbd2498084cb5857ab1149d3169cb0e","2a7938d259005a366aff60b2adf4d7e34236e507"
"src/lib/libraryAccess.ts","both_changed_differently","Access and routing","modified","modified","true","false","Preserved pending release decision","f708e9f4081e2d7f0401449304b1796b2f100e52","1f2d1a4a5fd86c1c1e7e40ef82e45815d528b748"
"src/lib/memberHomeCourse.ts","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","c03dc2d5ae6f052227d30c052610723291938cb8"
"src/lib/memberPauses.ts","main_only_change","Member pauses","unchanged","added","false","false","Preserved pending release decision","aa50bb697453f604d074061cb395af9f55c78fcf",""
"src/lib/memberTheme.ts","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","3fc4fb9e4072f495ac02eae40d7257c45f6829c1"
"src/lib/momentumHomeData.ts","redesign_only_change","Member UI and homepage","added","unchanged","true","false","Preserved pending release decision","","e226735ce702750d19c4eda00ef85c28d73f8279"
"src/lib/ninetyDayProgramme.ts","both_changed_differently","90-day programme","added","added","true","true","Preserved pending release decision","3faf2ed27008ab9842112b4093eced81c0a125bb","094897d812e582b100a837d500aa9612c9373517"
"src/lib/resourceThumbnailSync.ts","redesign_only_change","Resource thumbnails","added","unchanged","false","false","Preserved pending release decision","","fcd488e292010054c4319cd64b07557534ea0731"
"src/lib/statusOverviewData.ts","main_only_change","Other application changes","unchanged","modified","false","false","Preserved pending release decision","36c32bc1485db68fc8c7228dcad79b8ec712f190","87226ed94dff4e26c1d1a0e67f3e5eaf11434579"
"src/lib/statusOverviewTypes.ts","main_only_change","Other application changes","unchanged","modified","false","false","Preserved pending release decision","9162a1ea98959021a31934424c787799e4bd23df","97a86168064d17edb853e2a6098fe2613ce7797a"
"src/lib/systemScorecardLibrary.ts","main_only_change","Business reviews and coaching","unchanged","added","false","false","Preserved pending release decision","6b82d147dec3afd51824614318424abe2eb4aee0",""
"src/lib/trackerTheme.ts","redesign_only_change","Member UI and homepage","added","unchanged","false","false","Preserved pending release decision","","0a3770324bb79a9d233a4a35a0518ff53db58267"
"src/lib/trainingAssignments.ts","both_changed_differently","Other application changes","added","added","true","true","Preserved pending release decision","511d85d21e1eb3adad1d21375f6dff1986f8546d","df9bd63497cc7bb4c735df0c23593db88223b407"
"src/lib/userRoles.ts","both_changed_differently","Access and routing","modified","modified","true","false","Preserved pending release decision","0e5b668dc9d163752745c1161227104756b51ea0","d8108fbbec773d79a4dab9c02d1e7a4e8975437d"
"src/middleware.ts","both_changed_differently","Access and routing","modified","modified","true","false","Preserved pending release decision","1116bfd0f5e954e5f9bd7bac1c0d736bf3c924e0","07c3501670c6c006dea53f8c0773dbc09eb0b4a0"
"src/types/bookingFollowUp.ts","main_only_change","Other application changes","unchanged","modified","false","false","Preserved pending release decision","0fbeb0093fff1d4c7386c2edb9a39c9ae8c73d3c","cb2026ff6ced4d1e9503a1f322061493fa9af8d2"
"src/types/library.ts","main_only_change","Other application changes","unchanged","modified","false","false","Preserved pending release decision","07a27786aacaa52a417a692eb04c39b5cff98826","0038ff5729deda7ba2109b09623070c6bff29ff4"
"src/types/systemScorecardLibrary.ts","main_only_change","Business reviews and coaching","unchanged","added","false","false","Preserved pending release decision","15c2917a31f943b22ac34cab1b20d9f8bc14ca4a",""
"src/types/trainingAssignments.ts","both_changed_differently","Other application changes","added","added","false","true","Preserved pending release decision","6e72f53b167f5015c0b2cf3178c839d1b14f27ae","89da828af8aba98384ca8a02f28add3cd7da5a34"
"supabase/.gitignore","already_on_main_identical","Build and development tooling","added","added","true","false","Preserved pending release decision","ad9264f0b14b294627f8e77383875c994af54865","ad9264f0b14b294627f8e77383875c994af54865"
"supabase/config.toml","already_on_main_identical","Build and development tooling","added","added","true","false","Preserved pending release decision","fd938c0658d0cf722124d3ed530ea9ff77cc6439","fd938c0658d0cf722124d3ed530ea9ff77cc6439"
